2014-12-04T22:18:08.500991963Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T22:18:08.502972038Z 122880,85889024,69206016,32768,0,0,5551,1415,7553,0,24576,83828736,40960,0,0,18446744073709551615,18446744073709551615,122880,85889024,69206016,32768,0,0,5551,1415,7553,0,24576,83828736,40960,0,0
[2014-12-04T22:18:09.509165626Z] 122880,120545280,100663296,32768,0,0,6816,1884,8877,0,20480,120606720,40960,0,0,18446744073709551615,18446744073709551615,122880,120545280,100663296,32768,0,0,6816,1884,8877,0,20480,120606720,40960,0,0
[2014-12-04T22:18:10.513242316Z] 122880,120545280,100663296,32768,0,0,6816,1884,8877,0,20480,120606720,40960,0,0,18446744073709551615,18446744073709551615,122880,120545280,100663296,32768,0,0,6816,1884,8877,0,20480,120606720,40960,0,0
[2014-12-04T22:18:11.518383535Z] 122880,120545280,100663296,32768,0,0,6816,1884,8877,0,20480,120606720,40960,0,0,18446744073709551615,18446744073709551615,122880,120545280,100663296,32768,0,0,6816,1884,8877,0,20480,120606720,40960,0,0
[2014-12-04T22:18:12.521157361Z] 122880,120545280,100663296,32768,0,0,6816,1884,8877,0,20480,120606720,40960,0,0,18446744073709551615,18446744073709551615,122880,120545280,100663296,32768,0,0,6816,1884,8877,0,20480,120606720,40960,0,0
[2014-12-04T22:18:13.525767902Z] 122880,120295424,100663296,32768,0,0,6816,1945,8877,0,20480,120356864,40960,0,0,18446744073709551615,18446744073709551615,122880,120295424,100663296,32768,0,0,6816,1945,8877,0,20480,120356864,40960,0,0
[2014-12-04T22:18:14.529360476Z] 122880,131555328,111149056,32768,0,0,7010,1945,9072,0,20480,131592192,40960,0,0,18446744073709551615,18446744073709551615,122880,131555328,111149056,32768,0,0,7010,1945,9072,0,20480,131592192,40960,0,0
[2014-12-04T22:18:15.533498193Z] 122880,131567616,111149056,32768,0,0,7013,1945,9077,0,20480,131629056,40960,0,0,18446744073709551615,18446744073709551615,122880,131567616,111149056,32768,0,0,7013,1945,9077,0,20480,131629056,40960,0,0
[2014-12-04T22:18:16.537998066Z] 122880,131567616,111149056,32768,0,0,7013,1945,9077,0,20480,131629056,40960,0,0,18446744073709551615,18446744073709551615,122880,131567616,111149056,32768,0,0,7013,1945,9077,0,20480,131629056,40960,0,0
[2014-12-04T22:18:17.541701181Z] 122880,133664768,113246208,32768,0,0,7014,1945,9078,0,20480,133726208,40960,0,0,18446744073709551615,18446744073709551615,122880,133664768,113246208,32768,0,0,7014,1945,9078,0,20480,133726208,40960,0,0
[2014-12-04T22:18:18.546625417Z] 122880,133386240,113246208,32768,0,0,7014,2013,9078,0,20480,133447680,40960,0,0,18446744073709551615,18446744073709551615,122880,133386240,113246208,32768,0,0,7014,2013,9078,0,20480,133447680,40960,0,0
[2014-12-04T22:18:19.623982972Z] 122880,133386240,113246208,32768,0,0,7014,2013,9081,0,20480,133447680,40960,0,0,18446744073709551615,18446744073709551615,122880,133386240,113246208,32768,0,0,7014,2013,9081,0,20480,133447680,40960,0,0
[2014-12-04T22:18:20.562766686Z] 122880,133386240,113246208,32768,0,0,7014,2013,9081,0,20480,133447680,40960,0,0,18446744073709551615,18446744073709551615,122880,133386240,113246208,32768,0,0,7014,2013,9081,0,20480,133447680,40960,0,0
[2014-12-04T22:18:21.598376152Z] 16060416,193769472,146800640,294912,0,0,23747,8800,22511,0,81920,193867776,13127680,2752512,0,18446744073709551615,18446744073709551615,16060416,193769472,146800640,294912,0,0,23747,8800,22511,0,81920,193867776,13127680,2752512,0
[2014-12-04T22:18:22.593273802Z] 17678336,198803456,146800640,331776,0,0,38190,23152,40721,0,77824,198930432,14274560,3198976,0,18446744073709551615,18446744073709551615,17678336,198803456,146800640,331776,0,0,38190,23152,40721,0,77824,198930432,14274560,3198976,0
[2014-12-04T22:18:23.598695299Z] 18411520,258650112,150994944,364544,0,0,52433,24649,56013,0,81920,258732032,12197888,6004736,0,18446744073709551615,18446744073709551615,18411520,258650112,150994944,364544,0,0,52433,24649,56013,0,81920,258732032,12197888,6004736,0
[2014-12-04T22:18:24.601930279Z] 18731008,272445440,153092096,397312,0,0,55461,24742,59231,0,81920,272572416,11980800,6541312,0,18446744073709551615,18446744073709551615,18731008,272445440,153092096,397312,0,0,55461,24742,59231,0,81920,272572416,11980800,6541312,0
[2014-12-04T22:18:25.614670299Z] 31457280,273879040,153092096,397312,0,0,73089,40446,74745,0,86016,274014208,21622784,9613312,0,18446744073709551615,18446744073709551615,31457280,273879040,153092096,397312,0,0,73089,40446,74745,0,86016,274014208,21622784,9613312,0
[2014-12-04T22:18:26.623671068Z] 32710656,366858240,165675008,729088,0,0,96000,45461,100570,0,155648,366989312,21630976,10788864,0,18446744073709551615,18446744073709551615,32710656,366858240,165675008,729088,0,0,96000,45461,100570,0,155648,366989312,21630976,10788864,0
