2014-12-04T21:27:13.057676844Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T21:27:13.059823222Z 102400,85811200,67108864,32768,0,0,6066,1443,8071,0,16384,83746816,40960,0,0,18446744073709551615,18446744073709551615,102400,85811200,67108864,32768,0,0,6066,1443,8071,0,16384,83746816,40960,0,0
[2014-12-04T21:27:14.063580724Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:15.068455694Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:16.073569735Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:17.077410368Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:18.084095954Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:19.089693744Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:20.097513960Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:21.103845793Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:22.108563497Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:23.114132214Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:24.135033440Z] 102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9162,0,12288,115589120,40960,0,0
[2014-12-04T21:27:25.133846636Z] 102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0
[2014-12-04T21:27:26.153251128Z] 102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0
[2014-12-04T21:27:27.213800285Z] 102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0
[2014-12-04T21:27:28.157829412Z] 102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0
[2014-12-04T21:27:29.169526694Z] 102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0
[2014-12-04T21:27:30.446527823Z] 102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0
[2014-12-04T21:27:31.241678660Z] 102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0
[2014-12-04T21:27:32.185861116Z] 102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0,18446744073709551615,18446744073709551615,102400,115539968,94371840,32768,0,0,7099,1861,9163,0,12288,115589120,40960,0,0
