2014-12-04T22:01:48.021065764Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T22:01:48.022995185Z 114688,90472448,73400320,32768,0,0,5655,1424,7551,0,20480,90509312,40960,0,0,18446744073709551615,18446744073709551615,114688,90472448,73400320,32768,0,0,5655,1424,7551,0,20480,90509312,40960,0,0
[2014-12-04T22:01:49.027750462Z] 114688,118362112,98566144,32768,0,0,6355,1447,8304,0,16384,118419456,40960,0,0,18446744073709551615,18446744073709551615,114688,118362112,98566144,32768,0,0,6355,1447,8304,0,16384,118419456,40960,0,0
[2014-12-04T22:01:50.032339867Z] 114688,118362112,98566144,32768,0,0,6355,1447,8304,0,16384,118419456,40960,0,0,18446744073709551615,18446744073709551615,114688,118362112,98566144,32768,0,0,6355,1447,8304,0,16384,118419456,40960,0,0
[2014-12-04T22:01:51.036550309Z] 114688,118362112,98566144,32768,0,0,6355,1447,8304,0,16384,118419456,40960,0,0,18446744073709551615,18446744073709551615,114688,118362112,98566144,32768,0,0,6355,1447,8304,0,16384,118419456,40960,0,0
[2014-12-04T22:01:52.041432752Z] 114688,118362112,98566144,32768,0,0,6355,1447,8304,0,16384,118419456,40960,0,0,18446744073709551615,18446744073709551615,114688,118362112,98566144,32768,0,0,6355,1447,8304,0,16384,118419456,40960,0,0
[2014-12-04T22:01:53.046004912Z] 114688,118099968,98566144,32768,0,0,6355,1511,8304,0,16384,118157312,40960,0,0,18446744073709551615,18446744073709551615,114688,118099968,98566144,32768,0,0,6355,1511,8304,0,16384,118157312,40960,0,0
[2014-12-04T22:01:54.056149208Z] 114688,129425408,109051904,32768,0,0,6565,1511,8515,0,16384,129482752,40960,0,0,18446744073709551615,18446744073709551615,114688,129425408,109051904,32768,0,0,6565,1511,8515,0,16384,129482752,40960,0,0
[2014-12-04T22:01:55.059149816Z] 114688,129425408,109051904,32768,0,0,6565,1511,8515,0,16384,129482752,40960,0,0,18446744073709551615,18446744073709551615,114688,129425408,109051904,32768,0,0,6565,1511,8515,0,16384,129482752,40960,0,0
[2014-12-04T22:01:56.065313387Z] 114688,129425408,109051904,32768,0,0,6565,1511,8515,0,16384,129482752,40960,0,0,18446744073709551615,18446744073709551615,114688,129425408,109051904,32768,0,0,6565,1511,8515,0,16384,129482752,40960,0,0
[2014-12-04T22:01:57.071243129Z] 114688,131522560,111149056,32768,0,0,6566,1511,8518,0,16384,131579904,40960,0,0,18446744073709551615,18446744073709551615,114688,131522560,111149056,32768,0,0,6566,1511,8518,0,16384,131579904,40960,0,0
[2014-12-04T22:01:58.076347702Z] 114688,131534848,111149056,32768,0,0,6569,1511,8521,0,16384,131592192,40960,0,0,18446744073709551615,18446744073709551615,114688,131534848,111149056,32768,0,0,6569,1511,8521,0,16384,131592192,40960,0,0
[2014-12-04T22:01:59.082506036Z] 114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0,18446744073709551615,18446744073709551615,114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0
[2014-12-04T22:02:00.094489462Z] 114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0,18446744073709551615,18446744073709551615,114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0
[2014-12-04T22:02:01.098900053Z] 114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0,18446744073709551615,18446744073709551615,114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0
[2014-12-04T22:02:02.105120141Z] 114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0,18446744073709551615,18446744073709551615,114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0
[2014-12-04T22:02:03.109517979Z] 114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0,18446744073709551615,18446744073709551615,114688,131534848,111149056,32768,0,0,6569,1511,8524,0,16384,131592192,40960,0,0
