2014-12-04T21:22:41.538804967Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T21:22:41.541565009Z 102400,85901312,67108864,32768,0,0,6122,1477,8082,0,16384,85893120,40960,0,0,18446744073709551615,18446744073709551615,102400,85901312,67108864,32768,0,0,6122,1477,8082,0,16384,85893120,40960,0,0
[2014-12-04T21:22:42.545457021Z] 102400,115810304,94371840,32768,0,0,7206,1902,9223,0,12288,115859456,40960,0,0,18446744073709551615,18446744073709551615,102400,115810304,94371840,32768,0,0,7206,1902,9223,0,12288,115859456,40960,0,0
[2014-12-04T21:22:43.550121850Z] 102400,115810304,94371840,32768,0,0,7206,1902,9223,0,12288,115859456,40960,0,0,18446744073709551615,18446744073709551615,102400,115810304,94371840,32768,0,0,7206,1902,9223,0,12288,115859456,40960,0,0
[2014-12-04T21:22:44.554697289Z] 102400,115810304,94371840,32768,0,0,7206,1902,9223,0,12288,115859456,40960,0,0,18446744073709551615,18446744073709551615,102400,115810304,94371840,32768,0,0,7206,1902,9223,0,12288,115859456,40960,0,0
[2014-12-04T21:22:45.558931650Z] 102400,115810304,94371840,32768,0,0,7206,1902,9223,0,12288,115859456,40960,0,0,18446744073709551615,18446744073709551615,102400,115810304,94371840,32768,0,0,7206,1902,9223,0,12288,115859456,40960,0,0
[2014-12-04T21:22:46.564738157Z] 102400,115462144,94371840,32768,0,0,7206,1987,9223,0,12288,115511296,40960,0,0,18446744073709551615,18446744073709551615,102400,115462144,94371840,32768,0,0,7206,1987,9223,0,12288,115511296,40960,0,0
[2014-12-04T21:22:47.569065466Z] 102400,115462144,94371840,32768,0,0,7206,1987,9223,0,12288,115511296,40960,0,0,18446744073709551615,18446744073709551615,102400,115462144,94371840,32768,0,0,7206,1987,9223,0,12288,115511296,40960,0,0
[2014-12-04T21:22:48.573251622Z] 102400,115462144,94371840,32768,0,0,7206,1987,9223,0,12288,115511296,40960,0,0,18446744073709551615,18446744073709551615,102400,115462144,94371840,32768,0,0,7206,1987,9223,0,12288,115511296,40960,0,0
[2014-12-04T21:22:49.577809863Z] 102400,115462144,94371840,32768,0,0,7206,1987,9223,0,12288,115511296,40960,0,0,18446744073709551615,18446744073709551615,102400,115462144,94371840,32768,0,0,7206,1987,9223,0,12288,115511296,40960,0,0
[2014-12-04T21:22:50.583145295Z] 102400,115462144,94371840,32768,0,0,7206,1987,9225,0,12288,115511296,40960,0,0,18446744073709551615,18446744073709551615,102400,115462144,94371840,32768,0,0,7206,1987,9225,0,12288,115511296,40960,0,0
