2014-12-04T21:57:08.161542564Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T21:57:08.165590176Z 102400,85835776,69206016,32768,0,0,5521,1403,7510,0,16384,83767296,40960,0,0,18446744073709551615,18446744073709551615,102400,85835776,69206016,32768,0,0,5521,1403,7510,0,16384,83767296,40960,0,0
[2014-12-04T21:57:09.169368355Z] 102400,115757056,96468992,32768,0,0,6632,1852,8679,0,12288,115806208,40960,0,0,18446744073709551615,18446744073709551615,102400,115757056,96468992,32768,0,0,6632,1852,8679,0,12288,115806208,40960,0,0
[2014-12-04T21:57:10.175213799Z] 102400,115757056,96468992,32768,0,0,6632,1852,8679,0,12288,115806208,40960,0,0,18446744073709551615,18446744073709551615,102400,115757056,96468992,32768,0,0,6632,1852,8679,0,12288,115806208,40960,0,0
[2014-12-04T21:57:11.178595189Z] 102400,115757056,96468992,32768,0,0,6632,1852,8679,0,12288,115806208,40960,0,0,18446744073709551615,18446744073709551615,102400,115757056,96468992,32768,0,0,6632,1852,8679,0,12288,115806208,40960,0,0
[2014-12-04T21:57:12.182175614Z] 102400,115757056,96468992,32768,0,0,6632,1852,8679,0,12288,115806208,40960,0,0,18446744073709551615,18446744073709551615,102400,115757056,96468992,32768,0,0,6632,1852,8679,0,12288,115806208,40960,0,0
[2014-12-04T21:57:13.185636237Z] 102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0,18446744073709551615,18446744073709551615,102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0
[2014-12-04T21:57:14.190482171Z] 102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0,18446744073709551615,18446744073709551615,102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0
[2014-12-04T21:57:15.194549051Z] 102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0,18446744073709551615,18446744073709551615,102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0
[2014-12-04T21:57:16.198083034Z] 102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0,18446744073709551615,18446744073709551615,102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0
[2014-12-04T21:57:17.201945003Z] 102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0,18446744073709551615,18446744073709551615,102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0
[2014-12-04T21:57:18.209803458Z] 102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0,18446744073709551615,18446744073709551615,102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0
[2014-12-04T21:57:19.214544910Z] 102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0,18446744073709551615,18446744073709551615,102400,115482624,96468992,32768,0,0,6632,1919,8679,0,12288,115531776,40960,0,0
