2014-12-04T21:57:02.969906848Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T21:57:02.971862285Z 77824,77037568,67108864,32768,0,0,2979,504,3703,0,12288,74960896,32768,0,0,18446744073709551615,18446744073709551615,77824,77037568,67108864,32768,0,0,2979,504,3703,0,12288,74960896,32768,0,0
[2014-12-04T21:57:03.980032623Z] 81920,100757504,88080384,32768,0,0,4094,937,4871,0,16384,100790272,32768,0,0,18446744073709551615,18446744073709551615,81920,100757504,88080384,32768,0,0,4094,937,4871,0,16384,100790272,32768,0,0
[2014-12-04T21:57:04.985186125Z] 81920,100757504,88080384,32768,0,0,4094,937,4871,0,16384,100790272,32768,0,0,18446744073709551615,18446744073709551615,81920,100757504,88080384,32768,0,0,4094,937,4871,0,16384,100790272,32768,0,0
[2014-12-04T21:57:05.988689477Z] 81920,107548672,94371840,32768,0,0,4243,961,5021,0,16384,107544576,32768,0,0,18446744073709551615,18446744073709551615,81920,107548672,94371840,32768,0,0,4243,961,5021,0,16384,107544576,32768,0,0
[2014-12-04T21:57:06.993029045Z] 81920,112242688,98566144,32768,0,0,4403,997,5183,0,16384,112275456,32768,0,0,18446744073709551615,18446744073709551615,81920,112242688,98566144,32768,0,0,4403,997,5183,0,16384,112275456,32768,0,0
[2014-12-04T21:57:07.997987105Z] 81920,116699136,102760448,32768,0,0,4544,1072,5334,0,16384,116731904,32768,0,0,18446744073709551615,18446744073709551615,81920,116699136,102760448,32768,0,0,4544,1072,5334,0,16384,116731904,32768,0,0
[2014-12-04T21:57:09.002002214Z] 81920,118804480,104857600,32768,0,0,4547,1072,5341,0,16384,118837248,32768,0,0,18446744073709551615,18446744073709551615,81920,118804480,104857600,32768,0,0,4547,1072,5341,0,16384,118837248,32768,0,0
[2014-12-04T21:57:10.007757092Z] 81920,120983552,106954752,32768,0,0,4568,1072,5370,0,16384,121016320,32768,0,0,18446744073709551615,18446744073709551615,81920,120983552,106954752,32768,0,0,4568,1072,5370,0,16384,121016320,32768,0,0
[2014-12-04T21:57:11.011952912Z] 81920,123285504,109051904,32768,0,0,4619,1072,5429,0,16384,123318272,32768,0,0,18446744073709551615,18446744073709551615,81920,123285504,109051904,32768,0,0,4619,1072,5429,0,16384,123318272,32768,0,0
[2014-12-04T21:57:12.016539859Z] 81920,128323584,113246208,32768,0,0,4833,1078,5654,0,16384,128356352,32768,0,0,18446744073709551615,18446744073709551615,81920,128323584,113246208,32768,0,0,4833,1078,5654,0,16384,128356352,32768,0,0
[2014-12-04T21:57:13.019763588Z] 81920,141258752,125829120,32768,0,0,4930,1083,5782,0,16384,141291520,32768,0,0,18446744073709551615,18446744073709551615,81920,141258752,125829120,32768,0,0,4930,1083,5782,0,16384,141291520,32768,0,0
[2014-12-04T21:57:14.024856658Z] 81920,141258752,125829120,32768,0,0,4930,1083,5782,0,16384,141291520,32768,0,0,18446744073709551615,18446744073709551615,81920,141258752,125829120,32768,0,0,4930,1083,5782,0,16384,141291520,32768,0,0
[2014-12-04T21:57:15.028717611Z] 81920,141258752,125829120,32768,0,0,4930,1083,5782,0,16384,141291520,32768,0,0,18446744073709551615,18446744073709551615,81920,141258752,125829120,32768,0,0,4930,1083,5782,0,16384,141291520,32768,0,0
[2014-12-04T21:57:16.032835549Z] 81920,141258752,125829120,32768,0,0,4930,1083,5782,0,16384,141291520,32768,0,0,18446744073709551615,18446744073709551615,81920,141258752,125829120,32768,0,0,4930,1083,5782,0,16384,141291520,32768,0,0
[2014-12-04T21:57:17.036114114Z] 81920,142819328,125829120,32768,0,0,5684,1456,6542,0,16384,142852096,32768,0,0,18446744073709551615,18446744073709551615,81920,142819328,125829120,32768,0,0,5684,1456,6542,0,16384,142852096,32768,0,0
[2014-12-04T21:57:18.040179538Z] 81920,142491648,125829120,32768,0,0,5684,1536,6548,0,16384,142524416,32768,0,0,18446744073709551615,18446744073709551615,81920,142491648,125829120,32768,0,0,5684,1536,6548,0,16384,142524416,32768,0,0
