2014-12-04T21:57:10.313735263Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T21:57:10.317831625Z 102400,85962752,69206016,32768,0,0,5583,1434,7504,0,16384,85970944,40960,0,0,18446744073709551615,18446744073709551615,102400,85962752,69206016,32768,0,0,5583,1434,7504,0,16384,85970944,40960,0,0
[2014-12-04T21:57:11.323701715Z] 102400,115585024,96468992,32768,0,0,6594,1856,8572,0,12288,115634176,40960,0,0,18446744073709551615,18446744073709551615,102400,115585024,96468992,32768,0,0,6594,1856,8572,0,12288,115634176,40960,0,0
[2014-12-04T21:57:12.328255512Z] 102400,115585024,96468992,32768,0,0,6594,1856,8572,0,12288,115634176,40960,0,0,18446744073709551615,18446744073709551615,102400,115585024,96468992,32768,0,0,6594,1856,8572,0,12288,115634176,40960,0,0
[2014-12-04T21:57:13.332026611Z] 102400,115585024,96468992,32768,0,0,6594,1856,8572,0,12288,115634176,40960,0,0,18446744073709551615,18446744073709551615,102400,115585024,96468992,32768,0,0,6594,1856,8572,0,12288,115634176,40960,0,0
[2014-12-04T21:57:14.335909771Z] 102400,115585024,96468992,32768,0,0,6594,1856,8572,0,12288,115634176,40960,0,0,18446744073709551615,18446744073709551615,102400,115585024,96468992,32768,0,0,6594,1856,8572,0,12288,115634176,40960,0,0
[2014-12-04T21:57:15.339551885Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:16.343597709Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:17.347210130Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:18.353238161Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:19.357900242Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:20.377527755Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:21.381754669Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:22.509483277Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:23.429373604Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:24.437919869Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:25.447498583Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:26.464554483Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:27.474920542Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:28.835835639Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:29.611041766Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:30.509337025Z] 102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8572,0,12288,115482624,40960,0,0
[2014-12-04T21:57:31.518132581Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:32.697294016Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:33.529084405Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:34.536970150Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:35.546719100Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:36.558953721Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:37.637137291Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:38.589007170Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:39.596984299Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:40.827131728Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:41.855820460Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
[2014-12-04T21:57:42.619443025Z] 102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0,18446744073709551615,18446744073709551615,102400,115433472,96468992,32768,0,0,6594,1893,8573,0,12288,115482624,40960,0,0
