2014-12-04T21:17:13.040352499Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T21:17:13.044728378Z 131072,83607552,65011712,32768,0,0,6104,1501,8005,0,20480,83611648,40960,16384,0,18446744073709551615,18446744073709551615,131072,83607552,65011712,32768,0,0,6104,1501,8005,0,20480,83611648,40960,16384,0
[2014-12-04T21:17:14.049155094Z] 131072,115580928,94371840,32768,0,0,7054,1799,9013,0,16384,115638272,40960,16384,0,18446744073709551615,18446744073709551615,131072,115580928,94371840,32768,0,0,7054,1799,9013,0,16384,115638272,40960,16384,0
[2014-12-04T21:17:15.053231213Z] 131072,115580928,94371840,32768,0,0,7054,1799,9013,0,16384,115638272,40960,16384,0,18446744073709551615,18446744073709551615,131072,115580928,94371840,32768,0,0,7054,1799,9013,0,16384,115638272,40960,16384,0
[2014-12-04T21:17:16.057334258Z] 131072,115580928,94371840,32768,0,0,7054,1799,9013,0,16384,115638272,40960,16384,0,18446744073709551615,18446744073709551615,131072,115580928,94371840,32768,0,0,7054,1799,9013,0,16384,115638272,40960,16384,0
[2014-12-04T21:17:17.061967532Z] 131072,115580928,94371840,32768,0,0,7054,1799,9013,0,16384,115638272,40960,16384,0,18446744073709551615,18446744073709551615,131072,115580928,94371840,32768,0,0,7054,1799,9013,0,16384,115638272,40960,16384,0
[2014-12-04T21:17:18.066109693Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:19.072282436Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:20.078159194Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:21.083907184Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:22.088756450Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:23.096149865Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:24.100192788Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:25.118138458Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:27.102475125Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:28.902489045Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:28.902489045Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
[2014-12-04T21:17:29.525072823Z] 131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0,18446744073709551615,18446744073709551615,131072,115187712,94371840,32768,0,0,7054,1895,9013,0,16384,115245056,40960,16384,0
