time,cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
time,126976,81375232,62914560,32768,0,0,5947,1379,7837,0,20480,79237120,40960,16384,0,18446744073709551615,18446744073709551615,126976,81375232,62914560,32768,0,0,5947,1379,7837,0,20480,79237120,40960,16384,0
2014-12-04T21:17:12.432683240Z,126976,115703808,92274688,32768,0,0,7616,1821,9566,0,16384,115757056,40960,16384,0,18446744073709551615,18446744073709551615,126976,115703808,92274688,32768,0,0,7616,1821,9566,0,16384,115757056,40960,16384,0
2014-12-04T21:17:13.435960199Z,126976,115703808,92274688,32768,0,0,7616,1821,9566,0,16384,115757056,40960,16384,0,18446744073709551615,18446744073709551615,126976,115703808,92274688,32768,0,0,7616,1821,9566,0,16384,115757056,40960,16384,0
2014-12-04T21:17:14.438827589Z,126976,115703808,92274688,32768,0,0,7616,1821,9566,0,16384,115757056,40960,16384,0,18446744073709551615,18446744073709551615,126976,115703808,92274688,32768,0,0,7616,1821,9566,0,16384,115757056,40960,16384,0
2014-12-04T21:17:15.442915092Z,126976,115703808,92274688,32768,0,0,7616,1821,9566,0,16384,115757056,40960,16384,0,18446744073709551615,18446744073709551615,126976,115703808,92274688,32768,0,0,7616,1821,9566,0,16384,115757056,40960,16384,0
2014-12-04T21:17:16.446748967Z,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0,18446744073709551615,18446744073709551615,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0
2014-12-04T21:17:17.452134869Z,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0,18446744073709551615,18446744073709551615,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0
2014-12-04T21:17:18.457800252Z,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0,18446744073709551615,18446744073709551615,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0
2014-12-04T21:17:19.464792645Z,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0,18446744073709551615,18446744073709551615,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0
2014-12-04T21:17:20.469217205Z,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0,18446744073709551615,18446744073709551615,126976,115535872,92274688,32768,0,0,7616,1862,9566,0,16384,115589120,40960,16384,0
