2014-12-04T21:17:09.690535798Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T21:17:09.694238807Z 122880,78573568,65011712,32768,0,0,4696,1324,6641,0,20480,78573568,40960,8192,0,18446744073709551615,18446744073709551615,122880,78573568,65011712,32768,0,0,4696,1324,6641,0,20480,78573568,40960,8192,0
[2014-12-04T21:17:10.697582833Z] 122880,115699712,96468992,32768,0,0,6709,1938,8712,0,16384,115757056,40960,8192,0,18446744073709551615,18446744073709551615,122880,115699712,96468992,32768,0,0,6709,1938,8712,0,16384,115757056,40960,8192,0
[2014-12-04T21:17:11.700497090Z] 122880,115699712,96468992,32768,0,0,6709,1938,8712,0,16384,115757056,40960,8192,0,18446744073709551615,18446744073709551615,122880,115699712,96468992,32768,0,0,6709,1938,8712,0,16384,115757056,40960,8192,0
[2014-12-04T21:17:12.705325989Z] 122880,115699712,96468992,32768,0,0,6709,1938,8712,0,16384,115757056,40960,8192,0,18446744073709551615,18446744073709551615,122880,115699712,96468992,32768,0,0,6709,1938,8712,0,16384,115757056,40960,8192,0
[2014-12-04T21:17:13.708987434Z] 122880,115699712,96468992,32768,0,0,6709,1938,8712,0,16384,115757056,40960,8192,0,18446744073709551615,18446744073709551615,122880,115699712,96468992,32768,0,0,6709,1938,8712,0,16384,115757056,40960,8192,0
[2014-12-04T21:17:14.719083889Z] 122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0,18446744073709551615,18446744073709551615,122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0
[2014-12-04T21:17:15.725100395Z] 122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0,18446744073709551615,18446744073709551615,122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0
[2014-12-04T21:17:16.735831416Z] 122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0,18446744073709551615,18446744073709551615,122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0
[2014-12-04T21:17:17.741009018Z] 122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0,18446744073709551615,18446744073709551615,122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0
[2014-12-04T21:17:18.745926179Z] 122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0,18446744073709551615,18446744073709551615,122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0
[2014-12-04T21:17:19.750397529Z] 122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0,18446744073709551615,18446744073709551615,122880,115601408,96468992,32768,0,0,6709,1962,8712,0,16384,115658752,40960,8192,0
