time,cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
time,126976,83685376,67108864,32768,0,0,5536,1426,7425,0,20480,83689472,40960,16384,0,18446744073709551615,18446744073709551615,126976,83685376,67108864,32768,0,0,5536,1426,7425,0,20480,83689472,40960,16384,0
2014-12-04T21:17:14.646727169Z,126976,115654656,96468992,32768,0,0,6566,1805,8514,0,16384,115707904,40960,16384,0,18446744073709551615,18446744073709551615,126976,115654656,96468992,32768,0,0,6566,1805,8514,0,16384,115707904,40960,16384,0
2014-12-04T21:17:15.652314370Z,126976,115654656,96468992,32768,0,0,6566,1805,8514,0,16384,115707904,40960,16384,0,18446744073709551615,18446744073709551615,126976,115654656,96468992,32768,0,0,6566,1805,8514,0,16384,115707904,40960,16384,0
2014-12-04T21:17:16.656593223Z,126976,115654656,96468992,32768,0,0,6566,1805,8514,0,16384,115707904,40960,16384,0,18446744073709551615,18446744073709551615,126976,115654656,96468992,32768,0,0,6566,1805,8514,0,16384,115707904,40960,16384,0
2014-12-04T21:17:17.666452031Z,126976,115654656,96468992,32768,0,0,6566,1805,8514,0,16384,115707904,40960,16384,0,18446744073709551615,18446744073709551615,126976,115654656,96468992,32768,0,0,6566,1805,8514,0,16384,115707904,40960,16384,0
2014-12-04T21:17:18.670097713Z,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0,18446744073709551615,18446744073709551615,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0
2014-12-04T21:17:19.676064438Z,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0,18446744073709551615,18446744073709551615,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0
2014-12-04T21:17:20.683901316Z,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0,18446744073709551615,18446744073709551615,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0
2014-12-04T21:17:21.696171669Z,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0,18446744073709551615,18446744073709551615,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0
2014-12-04T21:17:22.702569303Z,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0,18446744073709551615,18446744073709551615,126976,115310592,96468992,32768,0,0,6566,1889,8514,0,16384,115363840,40960,16384,0
