2014-12-04T21:17:10.299934970Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T21:17:10.303897910Z 114688,83349504,62914560,32768,0,0,6576,1529,8499,0,20480,83369984,40960,4096,0,18446744073709551615,18446744073709551615,114688,83349504,62914560,32768,0,0,6576,1529,8499,0,20480,83369984,40960,4096,0
[2014-12-04T21:17:11.308112084Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:12.315346354Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:13.323117205Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:14.326476570Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:15.331590794Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:16.335732295Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:17.339599902Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:18.344523168Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:19.349235098Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:20.354459683Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:21.359864333Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:22.366607497Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:23.373012113Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:24.376412929Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:25.386311313Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:27.112261142Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:28.905308495Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
[2014-12-04T21:17:28.905308495Z] 114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0,18446744073709551615,18446744073709551615,114688,115560448,92274688,32768,0,0,7889,2132,9870,0,16384,115613696,40960,4096,0
