2014-12-04T21:17:14.169193788Z cache,rss,rss_huge,mapped_file,writeback,swap,pgpgin,pgpgout,pgfault,pgmajfault,inactive_anon,active_anon,inactive_file,active_file,unevictable,hierarchical_memory_limit,hierarchical_memsw_limit,total_cache,total_rss,total_rss_huge,total_mapped_file,total_writeback,total_swap,total_pgpgin,total_pgpgout,total_pgfault,total_pgmajfault,total_inactive_anon,total_active_anon,total_inactive_file,total_active_file,total_unevictable
2014-12-04T21:17:14.174893308Z 131072,76644352,62914560,32768,0,0,4820,1406,6733,0,20480,74588160,40960,12288,0,18446744073709551615,18446744073709551615,131072,76644352,62914560,32768,0,0,4820,1406,6733,0,20480,74588160,40960,12288,0
[2014-12-04T21:17:15.177931112Z] 131072,113848320,94371840,32768,0,0,6645,1813,8619,0,16384,113909760,40960,12288,0,18446744073709551615,18446744073709551615,131072,113848320,94371840,32768,0,0,6645,1813,8619,0,16384,113909760,40960,12288,0
[2014-12-04T21:17:16.182778391Z] 131072,113848320,94371840,32768,0,0,6645,1813,8619,0,16384,113909760,40960,12288,0,18446744073709551615,18446744073709551615,131072,113848320,94371840,32768,0,0,6645,1813,8619,0,16384,113909760,40960,12288,0
[2014-12-04T21:17:17.187950773Z] 131072,113848320,94371840,32768,0,0,6645,1813,8619,0,16384,113909760,40960,12288,0,18446744073709551615,18446744073709551615,131072,113848320,94371840,32768,0,0,6645,1813,8619,0,16384,113909760,40960,12288,0
[2014-12-04T21:17:18.194537375Z] 131072,113848320,94371840,32768,0,0,6645,1813,8619,0,16384,113909760,40960,12288,0,18446744073709551615,18446744073709551615,131072,113848320,94371840,32768,0,0,6645,1813,8619,0,16384,113909760,40960,12288,0
[2014-12-04T21:17:19.199670529Z] 131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:20.202805263Z] 131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:21.207104456Z] 131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:22.212439271Z] 131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:23.216114137Z] 131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8619,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:24.242793783Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:25.327590102Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:27.106256806Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:28.905102675Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:28.905102675Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:29.534111156Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:30.287563250Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:31.618311124Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:32.295990253Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:33.510763247Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:34.338554632Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:35.307951293Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:36.317787100Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:37.340223295Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:38.899148367Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:39.396023606Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:40.616005541Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:41.353484708Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:42.550022087Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:43.363542922Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:44.938755449Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:46.403013837Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:46.435116362Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:47.382792579Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:49.397275212Z] 131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8620,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:49.417045243Z] 131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:50.555027553Z] 131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:51.400215149Z] 131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:52.908789782Z] 131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0
[2014-12-04T21:17:53.593668102Z] 131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0,18446744073709551615,18446744073709551615,131072,113774592,94371840,32768,0,0,6645,1831,8622,0,16384,113836032,40960,12288,0
